sample_no	letter	author	authenticity	particle	part_of_speech	position_from_start	position_from_end	left_neighbor	left_neighbor_pos	right_neighbor	right_neighbor_pos	pip	pip_position	fip	fip_position	sentence
85	69	Paul	P1	οὖν	conjunction	2	8	Ὁ	article	νόμος	noun	null	0	null	0	Ὁ οὖν νόμος κατὰ τῶν ἐπαγγελιῶν τοῦ θεοῦ;
86	69	Paul	P1	γὰρ	conjunction	4	14	εἰ	conjunction	ἐδόθη	verb	γένοιτο·	2	ζῳοποιῆσαι,	9	μὴ γένοιτο· εἰ γὰρ ἐδόθη νόμος ὁ δυνάμενος ζῳοποιῆσαι, ὄντως ⸂ἐκ νόμου ἂν⸃ ἦν ἡ δικαιοσύνη.
87	69	Paul	P1	ἀλλὰ	conjunction	1	19	εἰ	conjunction	συνέκλεισεν	verb	null	0	null	0	ἀλλὰ συνέκλεισεν ἡ γραφὴ τὰ πάντα ὑπὸ ἁμαρτίαν ἵνα ἡ ἐπαγγελία ἐκ πίστεως Ἰησοῦ Χριστοῦ δοθῇ τοῖς πιστεύουσιν.
88	69	Paul	P1	δὲ	conjunction	3	14	τοῦ	article	ἐλθεῖν	verb	null	0	null	0	Πρὸ τοῦ δὲ ἐλθεῖν τὴν πίστιν ὑπὸ νόμον ἐφρουρούμεθα ⸀συγκλειόμενοι εἰς τὴν μέλλουσαν πίστιν ἀποκαλυφθῆναι.
89	69	Paul	P1	δὲ	conjunction	14	8	ἐλθούσης	verb	τῆς	article	δικαιωθῶμεν·	12	null	0	ὥστε ὁ νόμος παιδαγωγὸς ἡμῶν γέγονεν εἰς Χριστόν, ἵνα ἐκ πίστεως δικαιωθῶμεν· ἐλθούσης δὲ τῆς πίστεως οὐκέτι ὑπὸ παιδαγωγόν ἐσμεν.
90	69	Paul	P1	γὰρ	conjunction	2	11	πάντες	adjective	υἱοὶ	noun	null	0	null	0	πάντες γὰρ υἱοὶ θεοῦ ἐστε διὰ τῆς πίστεως ἐν Χριστῷ Ἰησοῦ.
91	69	Paul	P1	γὰρ	conjunction	2	30	ὅσοι	relative pronoun	εἰς	preposition	null	0	ἐβαπτίσθητε,	5	ὅσοι γὰρ εἰς Χριστὸν ἐβαπτίσθητε, Χριστὸν ἐνεδύσασθε· οὐκ ἔνι Ἰουδαῖος οὐδὲ Ἕλλην, οὐκ ἔνι δοῦλος οὐδὲ ἐλεύθερος, οὐκ ἔνι ἄρσεν καὶ θῆλυ· ⸀πάντες γὰρ ὑμεῖς εἷς ἐστε ἐν Χριστῷ Ἰησοῦ.
92	69	Paul	P1	καὶ	conjunction	21	11	ἄρσεν	adjective	θῆλυ·	adjective	ἐλεύθερος,	17	θῆλυ·	22	ὅσοι γὰρ εἰς Χριστὸν ἐβαπτίσθητε, Χριστὸν ἐνεδύσασθε· οὐκ ἔνι Ἰουδαῖος οὐδὲ Ἕλλην, οὐκ ἔνι δοῦλος οὐδὲ ἐλεύθερος, οὐκ ἔνι ἄρσεν καὶ θῆλυ· ⸀πάντες γὰρ ὑμεῖς εἷς ἐστε ἐν Χριστῷ Ἰησοῦ.
93	69	Paul	P1	γὰρ	conjunction	24	8	⸀πάντες	adjective	ὑμεῖς	personal pronoun	θῆλυ·	22	null	0	ὅσοι γὰρ εἰς Χριστὸν ἐβαπτίσθητε, Χριστὸν ἐνεδύσασθε· οὐκ ἔνι Ἰουδαῖος οὐδὲ Ἕλλην, οὐκ ἔνι δοῦλος οὐδὲ ἐλεύθερος, οὐκ ἔνι ἄρσεν καὶ θῆλυ· ⸀πάντες γὰρ ὑμεῖς εἷς ἐστε ἐν Χριστῷ Ἰησοῦ.
94	69	Paul	P1	δὲ	conjunction	2	12	εἰ	conjunction	ὑμεῖς	personal pronoun	null	0	Χριστοῦ,	4	εἰ δὲ ὑμεῖς Χριστοῦ, ἄρα τοῦ Ἀβραὰμ σπέρμα ἐστέ, ⸀κατ’ ἐπαγγελίαν κληρονόμοι.
95	69	Paul	P1	ἄρα	conjunction	5	9	Χριστοῦ,	noun	τοῦ	article	Χριστοῦ,	4	ἐστέ,	9	εἰ δὲ ὑμεῖς Χριστοῦ, ἄρα τοῦ Ἀβραὰμ σπέρμα ἐστέ, ⸀κατ’ ἐπαγγελίαν κληρονόμοι.
96	69	Paul	P1	δέ,	conjunction	2	26	Λέγω	verb	ἐφ’	preposition	null	0	δέ,	2	Λέγω δέ, ἐφ’ ὅσον χρόνον ὁ κληρονόμος νήπιός ἐστιν, οὐδὲν διαφέρει δούλου κύριος πάντων ὤν, ἀλλὰ ὑπὸ ἐπιτρόπους ἐστὶ καὶ οἰκονόμους ἄχρι τῆς προθεσμίας τοῦ πατρός.
97	69	Paul	P1	ἀλλὰ	conjunction	16	12	ὤν,	verb	ὑπὸ	preposition	ὤν,	15	null	0	Λέγω δέ, ἐφ’ ὅσον χρόνον ὁ κληρονόμος νήπιός ἐστιν, οὐδὲν διαφέρει δούλου κύριος πάντων ὤν, ἀλλὰ ὑπὸ ἐπιτρόπους ἐστὶ καὶ οἰκονόμους ἄχρι τῆς προθεσμίας τοῦ πατρός.
98	69	Paul	P1	καὶ	conjunction	20	8	ἐστὶ	verb	οἰκονόμους	noun	ὤν,	15	null	0	Λέγω δέ, ἐφ’ ὅσον χρόνον ὁ κληρονόμος νήπιός ἐστιν, οὐδὲν διαφέρει δούλου κύριος πάντων ὤν, ἀλλὰ ὑπὸ ἐπιτρόπους ἐστὶ καὶ οἰκονόμους ἄχρι τῆς προθεσμίας τοῦ πατρός.
99	69	Paul	P1	δὲ	conjunction	15	28	ὅτε	conjunction	ἦλθεν	verb	δεδουλωμένοι·	13	χρόνου,	20	οὕτως καὶ ἡμεῖς, ὅτε ἦμεν νήπιοι, ὑπὸ τὰ στοιχεῖα τοῦ κόσμου ⸀ἤμεθα δεδουλωμένοι· ὅτε δὲ ἦλθεν τὸ πλήρωμα τοῦ χρόνου, ἐξαπέστειλεν ὁ θεὸς τὸν υἱὸν αὐτοῦ, γενόμενον ἐκ γυναικός, γενόμενον ὑπὸ νόμον, ἵνα τοὺς ὑπὸ νόμον ἐξαγοράσῃ, ἵνα τὴν υἱοθεσίαν ἀπολάβωμεν.
100	69	Paul	P1	δέ	conjunction	2	20	ὅτι	conjunction	ἐστε	verb	null	0	υἱοί,	4	ὅτι δέ ἐστε υἱοί, ἐξαπέστειλεν ὁ θεὸς τὸ πνεῦμα τοῦ υἱοῦ αὐτοῦ εἰς τὰς καρδίας ⸀ἡμῶν, κρᾶζον· Αββα ὁ πατήρ.
101	69	Paul	P1	ἀλλὰ	conjunction	5	10	δοῦλος	noun	υἱός·	noun	null	0	υἱός·	6	ὥστε οὐκέτι εἶ δοῦλος ἀλλὰ υἱός· εἰ δὲ υἱός, καὶ κληρονόμος ⸂διὰ θεοῦ⸃.
102	69	Paul	P1	δὲ	conjunction	8	7	εἰ	conjunction	υἱός,	noun	υἱός·	6	υἱός,	9	ὥστε οὐκέτι εἶ δοῦλος ἀλλὰ υἱός· εἰ δὲ υἱός, καὶ κληρονόμος ⸂διὰ θεοῦ⸃.
103	69	Paul	P1	Ἀλλὰ	conjunction	1	36	εἰ	conjunction	τότε	adverb	null	0	θεοῖς·	12	Ἀλλὰ τότε μὲν οὐκ εἰδότες θεὸν ἐδουλεύσατε τοῖς ⸂φύσει μὴ⸃ οὖσι θεοῖς· νῦν δὲ γνόντες θεόν, μᾶλλον δὲ γνωσθέντες ὑπὸ θεοῦ, πῶς ἐπιστρέφετε πάλιν ἐπὶ τὰ ἀσθενῆ καὶ πτωχὰ στοιχεῖα, οἷς πάλιν ἄνωθεν ⸀δουλεύειν θέλετε;
104	69	Paul	P1	μὲν	conjunction	3	34	τότε	adverb	οὐκ	adverb	null	0	θεοῖς·	12	Ἀλλὰ τότε μὲν οὐκ εἰδότες θεὸν ἐδουλεύσατε τοῖς ⸂φύσει μὴ⸃ οὖσι θεοῖς· νῦν δὲ γνόντες θεόν, μᾶλλον δὲ γνωσθέντες ὑπὸ θεοῦ, πῶς ἐπιστρέφετε πάλιν ἐπὶ τὰ ἀσθενῆ καὶ πτωχὰ στοιχεῖα, οἷς πάλιν ἄνωθεν ⸀δουλεύειν θέλετε;
105	69	Paul	P1	δὲ	conjunction	14	23	νῦν	adverb	γνόντες	verb	θεοῖς·	12	θεόν,	16	Ἀλλὰ τότε μὲν οὐκ εἰδότες θεὸν ἐδουλεύσατε τοῖς ⸂φύσει μὴ⸃ οὖσι θεοῖς· νῦν δὲ γνόντες θεόν, μᾶλλον δὲ γνωσθέντες ὑπὸ θεοῦ, πῶς ἐπιστρέφετε πάλιν ἐπὶ τὰ ἀσθενῆ καὶ πτωχὰ στοιχεῖα, οἷς πάλιν ἄνωθεν ⸀δουλεύειν θέλετε;
106	69	Paul	P1	δὲ	conjunction	18	19	μᾶλλον	adverb	γνωσθέντες	verb	θεόν,	16	θεοῦ,	21	Ἀλλὰ τότε μὲν οὐκ εἰδότες θεὸν ἐδουλεύσατε τοῖς ⸂φύσει μὴ⸃ οὖσι θεοῖς· νῦν δὲ γνόντες θεόν, μᾶλλον δὲ γνωσθέντες ὑπὸ θεοῦ, πῶς ἐπιστρέφετε πάλιν ἐπὶ τὰ ἀσθενῆ καὶ πτωχὰ στοιχεῖα, οἷς πάλιν ἄνωθεν ⸀δουλεύειν θέλετε;
107	69	Paul	P1	καὶ	conjunction	28	9	ἀσθενῆ	adjective	πτωχὰ	adjective	θεοῦ,	21	στοιχεῖα,	30	Ἀλλὰ τότε μὲν οὐκ εἰδότες θεὸν ἐδουλεύσατε τοῖς ⸂φύσει μὴ⸃ οὖσι θεοῖς· νῦν δὲ γνόντες θεόν, μᾶλλον δὲ γνωσθέντες ὑπὸ θεοῦ, πῶς ἐπιστρέφετε πάλιν ἐπὶ τὰ ἀσθενῆ καὶ πτωχὰ στοιχεῖα, οἷς πάλιν ἄνωθεν ⸀δουλεύειν θέλετε;
108	69	Paul	P1	καὶ	conjunction	3	7	παρατηρεῖσθε	verb	μῆνας	noun	null	0	null	0	ἡμέρας παρατηρεῖσθε καὶ μῆνας καὶ καιροὺς καὶ ἐνιαυτούς.
109	69	Paul	P1	καὶ	conjunction	5	5	μῆνας	noun	καιροὺς	noun	null	0	null	0	ἡμέρας παρατηρεῖσθε καὶ μῆνας καὶ καιροὺς καὶ ἐνιαυτούς.
110	69	Paul	P1	καὶ	conjunction	7	3	καιροὺς	noun	ἐνιαυτούς.	noun	null	0	null	0	ἡμέρας παρατηρεῖσθε καὶ μῆνας καὶ καιροὺς καὶ ἐνιαυτούς.
111	69	Paul	P1	μή	conjunction	3	7	ὑμᾶς	personal pronoun	πως	adverb	null	0	null	0	φοβοῦμαι ὑμᾶς μή πως εἰκῇ κεκοπίακα εἰς ὑμᾶς.
112	69	Paul	P1	δὲ	conjunction	5	32	οἴδατε	verb	ὅτι	conjunction	ἠδικήσατε·	3	πρότερον,	14	οὐδέν με ἠδικήσατε· οἴδατε δὲ ὅτι δι’ ἀσθένειαν τῆς σαρκὸς εὐηγγελισάμην ὑμῖν τὸ πρότερον, καὶ τὸν πειρασμὸν ⸀ὑμῶν ἐν τῇ σαρκί μου οὐκ ἐξουθενήσατε οὐδὲ ἐξεπτύσατε, ἀλλὰ ὡς ἄγγελον θεοῦ ἐδέξασθέ με, ὡς Χριστὸν Ἰησοῦν.
113	69	Paul	P1	καὶ	conjunction	15	22	πρότερον,	adjective	τὸν	article	πρότερον,	14	ἐξεπτύσατε,	26	οὐδέν με ἠδικήσατε· οἴδατε δὲ ὅτι δι’ ἀσθένειαν τῆς σαρκὸς εὐηγγελισάμην ὑμῖν τὸ πρότερον, καὶ τὸν πειρασμὸν ⸀ὑμῶν ἐν τῇ σαρκί μου οὐκ ἐξουθενήσατε οὐδὲ ἐξεπτύσατε, ἀλλὰ ὡς ἄγγελον θεοῦ ἐδέξασθέ με, ὡς Χριστὸν Ἰησοῦν.
114	69	Paul	P1	ἀλλὰ	conjunction	27	10	ἐξεπτύσατε,	verb	ὡς	conjunction	ἐξεπτύσατε,	26	με,	32	οὐδέν με ἠδικήσατε· οἴδατε δὲ ὅτι δι’ ἀσθένειαν τῆς σαρκὸς εὐηγγελισάμην ὑμῖν τὸ πρότερον, καὶ τὸν πειρασμὸν ⸀ὑμῶν ἐν τῇ σαρκί μου οὐκ ἐξουθενήσατε οὐδὲ ἐξεπτύσατε, ἀλλὰ ὡς ἄγγελον θεοῦ ἐδέξασθέ με, ὡς Χριστὸν Ἰησοῦν.
115	69	Paul	P1	⸀οὖν	conjunction	2	5	⸀ποῦ	adverb	ὁ	article	null	0	null	0	⸀ποῦ ⸀οὖν ὁ μακαρισμὸς ὑμῶν;
116	69	Paul	P1	γὰρ	conjunction	2	12	μαρτυρῶ	verb	ὑμῖν	personal pronoun	null	0	null	0	μαρτυρῶ γὰρ ὑμῖν ὅτι εἰ δυνατὸν τοὺς ὀφθαλμοὺς ὑμῶν ⸀ἐξορύξαντες ἐδώκατέ μοι.
117	69	Paul	P1	ἀλλὰ	conjunction	5	8	καλῶς,	adverb	ἐκκλεῖσαι	verb	καλῶς,	4	θέλουσιν,	8	ζηλοῦσιν ὑμᾶς οὐ καλῶς, ἀλλὰ ἐκκλεῖσαι ὑμᾶς θέλουσιν, ἵνα αὐτοὺς ζηλοῦτε.
118	69	Paul	P1	⸀δὲ	conjunction	2	41	καλὸν	adjective	ζηλοῦσθαι	verb	null	0	πάντοτε,	6	καλὸν ⸀δὲ ζηλοῦσθαι ἐν καλῷ πάντοτε, καὶ μὴ μόνον ἐν τῷ παρεῖναί με πρὸς ὑμᾶς, ⸀τέκνα μου, οὓς πάλιν ὠδίνω ⸀μέχρις οὗ μορφωθῇ Χριστὸς ἐν ὑμῖν· ἤθελον δὲ παρεῖναι πρὸς ὑμᾶς ἄρτι, καὶ ἀλλάξαι τὴν φωνήν μου, ὅτι ἀποροῦμαι ἐν ὑμῖν.
119	69	Paul	P1	καὶ	conjunction	7	36	πάντοτε,	adverb	μὴ	adverb	πάντοτε,	6	ὑμᾶς,	15	καλὸν ⸀δὲ ζηλοῦσθαι ἐν καλῷ πάντοτε, καὶ μὴ μόνον ἐν τῷ παρεῖναί με πρὸς ὑμᾶς, ⸀τέκνα μου, οὓς πάλιν ὠδίνω ⸀μέχρις οὗ μορφωθῇ Χριστὸς ἐν ὑμῖν· ἤθελον δὲ παρεῖναι πρὸς ὑμᾶς ἄρτι, καὶ ἀλλάξαι τὴν φωνήν μου, ὅτι ἀποροῦμαι ἐν ὑμῖν.
120	69	Paul	P1	δὲ	conjunction	28	15	ἤθελον	verb	παρεῖναι	verb	ὑμῖν·	26	ἄρτι,	32	καλὸν ⸀δὲ ζηλοῦσθαι ἐν καλῷ πάντοτε, καὶ μὴ μόνον ἐν τῷ παρεῖναί με πρὸς ὑμᾶς, ⸀τέκνα μου, οὓς πάλιν ὠδίνω ⸀μέχρις οὗ μορφωθῇ Χριστὸς ἐν ὑμῖν· ἤθελον δὲ παρεῖναι πρὸς ὑμᾶς ἄρτι, καὶ ἀλλάξαι τὴν φωνήν μου, ὅτι ἀποροῦμαι ἐν ὑμῖν.
121	69	Paul	P1	καὶ	conjunction	33	10	ἄρτι,	adverb	ἀλλάξαι	verb	ἄρτι,	32	μου,	37	καλὸν ⸀δὲ ζηλοῦσθαι ἐν καλῷ πάντοτε, καὶ μὴ μόνον ἐν τῷ παρεῖναί με πρὸς ὑμᾶς, ⸀τέκνα μου, οὓς πάλιν ὠδίνω ⸀μέχρις οὗ μορφωθῇ Χριστὸς ἐν ὑμῖν· ἤθελον δὲ παρεῖναι πρὸς ὑμᾶς ἄρτι, καὶ ἀλλάξαι τὴν φωνήν μου, ὅτι ἀποροῦμαι ἐν ὑμῖν.
122	69	Paul	P1	γὰρ	conjunction	2	32	γέγραπται	verb	ὅτι	conjunction	null	0	ἔσχεν,	7	γέγραπται γὰρ ὅτι Ἀβραὰμ δύο υἱοὺς ἔσχεν, ἕνα ἐκ τῆς παιδίσκης καὶ ἕνα ἐκ τῆς ἐλευθέρας· ἀλλ’ ὁ μὲν ἐκ τῆς παιδίσκης κατὰ σάρκα γεγέννηται, ὁ δὲ ἐκ τῆς ἐλευθέρας ⸀δι’ ἐπαγγελίας.
123	69	Paul	P1	καὶ	conjunction	12	22	παιδίσκης	noun	ἕνα	adjective	ἔσχεν,	7	ἐλευθέρας·	16	γέγραπται γὰρ ὅτι Ἀβραὰμ δύο υἱοὺς ἔσχεν, ἕνα ἐκ τῆς παιδίσκης καὶ ἕνα ἐκ τῆς ἐλευθέρας· ἀλλ’ ὁ μὲν ἐκ τῆς παιδίσκης κατὰ σάρκα γεγέννηται, ὁ δὲ ἐκ τῆς ἐλευθέρας ⸀δι’ ἐπαγγελίας.
124	69	Paul	P1	ἀλλ’	conjunction	17	17	ἐλευθέρας·	adjective	ὁ	article	ἐλευθέρας·	16	γεγέννηται,	25	γέγραπται γὰρ ὅτι Ἀβραὰμ δύο υἱοὺς ἔσχεν, ἕνα ἐκ τῆς παιδίσκης καὶ ἕνα ἐκ τῆς ἐλευθέρας· ἀλλ’ ὁ μὲν ἐκ τῆς παιδίσκης κατὰ σάρκα γεγέννηται, ὁ δὲ ἐκ τῆς ἐλευθέρας ⸀δι’ ἐπαγγελίας.
125	69	Paul	P1	μὲν	conjunction	19	15	ὁ	article	ἐκ	preposition	ἐλευθέρας·	16	γεγέννηται,	25	γέγραπται γὰρ ὅτι Ἀβραὰμ δύο υἱοὺς ἔσχεν, ἕνα ἐκ τῆς παιδίσκης καὶ ἕνα ἐκ τῆς ἐλευθέρας· ἀλλ’ ὁ μὲν ἐκ τῆς παιδίσκης κατὰ σάρκα γεγέννηται, ὁ δὲ ἐκ τῆς ἐλευθέρας ⸀δι’ ἐπαγγελίας.
126	69	Paul	P1	δὲ	conjunction	27	7	ὁ	article	ἐκ	preposition	γεγέννηται,	25	null	0	γέγραπται γὰρ ὅτι Ἀβραὰμ δύο υἱοὺς ἔσχεν, ἕνα ἐκ τῆς παιδίσκης καὶ ἕνα ἐκ τῆς ἐλευθέρας· ἀλλ’ ὁ μὲν ἐκ τῆς παιδίσκης κατὰ σάρκα γεγέννηται, ὁ δὲ ἐκ τῆς ἐλευθέρας ⸀δι’ ἐπαγγελίας.
127	69	Paul	P1	γάρ	conjunction	5	71	αὗται	demonstrative	εἰσιν	verb	ἀλληγορούμενα·	3	διαθῆκαι,	8	ἅτινά ἐστιν ἀλληγορούμενα· αὗται γάρ εἰσιν δύο διαθῆκαι, μία μὲν ἀπὸ ὄρους Σινᾶ, εἰς δουλείαν γεννῶσα, ἥτις ἐστὶν Ἁγάρ, τὸ ⸀δὲ Ἁγὰρ Σινᾶ ὄρος ἐστὶν ἐν τῇ Ἀραβίᾳ, συστοιχεῖ δὲ τῇ νῦν Ἰερουσαλήμ, δουλεύει ⸀γὰρ μετὰ τῶν τέκνων αὐτῆς· ἡ δὲ ἄνω Ἰερουσαλὴμ ἐλευθέρα ἐστίν, ἥτις ἐστὶν ⸀μήτηρ ἡμῶν· γέγραπται γάρ· Εὐφράνθητι, στεῖρα ἡ οὐ τίκτουσα, ῥῆξον καὶ βόησον, ἡ οὐκ ὠδίνουσα· ὅτι πολλὰ τὰ τέκνα τῆς ἐρήμου μᾶλλον ἢ τῆς ἐχούσης τὸν ἄνδρα.
128	69	Paul	P1	μὲν	conjunction	10	66	μία	adjective	ἀπὸ	preposition	διαθῆκαι,	8	Σινᾶ,	13	ἅτινά ἐστιν ἀλληγορούμενα· αὗται γάρ εἰσιν δύο διαθῆκαι, μία μὲν ἀπὸ ὄρους Σινᾶ, εἰς δουλείαν γεννῶσα, ἥτις ἐστὶν Ἁγάρ, τὸ ⸀δὲ Ἁγὰρ Σινᾶ ὄρος ἐστὶν ἐν τῇ Ἀραβίᾳ, συστοιχεῖ δὲ τῇ νῦν Ἰερουσαλήμ, δουλεύει ⸀γὰρ μετὰ τῶν τέκνων αὐτῆς· ἡ δὲ ἄνω Ἰερουσαλὴμ ἐλευθέρα ἐστίν, ἥτις ἐστὶν ⸀μήτηρ ἡμῶν· γέγραπται γάρ· Εὐφράνθητι, στεῖρα ἡ οὐ τίκτουσα, ῥῆξον καὶ βόησον, ἡ οὐκ ὠδίνουσα· ὅτι πολλὰ τὰ τέκνα τῆς ἐρήμου μᾶλλον ἢ τῆς ἐχούσης τὸν ἄνδρα.
129	69	Paul	P1	⸀δὲ	conjunction	21	55	τὸ	article	Ἁγὰρ	noun	Ἁγάρ,	19	Ἀραβίᾳ,	28	ἅτινά ἐστιν ἀλληγορούμενα· αὗται γάρ εἰσιν δύο διαθῆκαι, μία μὲν ἀπὸ ὄρους Σινᾶ, εἰς δουλείαν γεννῶσα, ἥτις ἐστὶν Ἁγάρ, τὸ ⸀δὲ Ἁγὰρ Σινᾶ ὄρος ἐστὶν ἐν τῇ Ἀραβίᾳ, συστοιχεῖ δὲ τῇ νῦν Ἰερουσαλήμ, δουλεύει ⸀γὰρ μετὰ τῶν τέκνων αὐτῆς· ἡ δὲ ἄνω Ἰερουσαλὴμ ἐλευθέρα ἐστίν, ἥτις ἐστὶν ⸀μήτηρ ἡμῶν· γέγραπται γάρ· Εὐφράνθητι, στεῖρα ἡ οὐ τίκτουσα, ῥῆξον καὶ βόησον, ἡ οὐκ ὠδίνουσα· ὅτι πολλὰ τὰ τέκνα τῆς ἐρήμου μᾶλλον ἢ τῆς ἐχούσης τὸν ἄνδρα.
130	69	Paul	P1	δὲ	conjunction	30	46	συστοιχεῖ	verb	τῇ	article	Ἀραβίᾳ,	28	Ἰερουσαλήμ,	33	ἅτινά ἐστιν ἀλληγορούμενα· αὗται γάρ εἰσιν δύο διαθῆκαι, μία μὲν ἀπὸ ὄρους Σινᾶ, εἰς δουλείαν γεννῶσα, ἥτις ἐστὶν Ἁγάρ, τὸ ⸀δὲ Ἁγὰρ Σινᾶ ὄρος ἐστὶν ἐν τῇ Ἀραβίᾳ, συστοιχεῖ δὲ τῇ νῦν Ἰερουσαλήμ, δουλεύει ⸀γὰρ μετὰ τῶν τέκνων αὐτῆς· ἡ δὲ ἄνω Ἰερουσαλὴμ ἐλευθέρα ἐστίν, ἥτις ἐστὶν ⸀μήτηρ ἡμῶν· γέγραπται γάρ· Εὐφράνθητι, στεῖρα ἡ οὐ τίκτουσα, ῥῆξον καὶ βόησον, ἡ οὐκ ὠδίνουσα· ὅτι πολλὰ τὰ τέκνα τῆς ἐρήμου μᾶλλον ἢ τῆς ἐχούσης τὸν ἄνδρα.
131	69	Paul	P1	⸀γὰρ	conjunction	35	41	δουλεύει	verb	μετὰ	preposition	Ἰερουσαλήμ,	33	αὐτῆς·	39	ἅτινά ἐστιν ἀλληγορούμενα· αὗται γάρ εἰσιν δύο διαθῆκαι, μία μὲν ἀπὸ ὄρους Σινᾶ, εἰς δουλείαν γεννῶσα, ἥτις ἐστὶν Ἁγάρ, τὸ ⸀δὲ Ἁγὰρ Σινᾶ ὄρος ἐστὶν ἐν τῇ Ἀραβίᾳ, συστοιχεῖ δὲ τῇ νῦν Ἰερουσαλήμ, δουλεύει ⸀γὰρ μετὰ τῶν τέκνων αὐτῆς· ἡ δὲ ἄνω Ἰερουσαλὴμ ἐλευθέρα ἐστίν, ἥτις ἐστὶν ⸀μήτηρ ἡμῶν· γέγραπται γάρ· Εὐφράνθητι, στεῖρα ἡ οὐ τίκτουσα, ῥῆξον καὶ βόησον, ἡ οὐκ ὠδίνουσα· ὅτι πολλὰ τὰ τέκνα τῆς ἐρήμου μᾶλλον ἢ τῆς ἐχούσης τὸν ἄνδρα.
132	69	Paul	P1	δὲ	conjunction	41	35	ἡ	article	ἄνω	adverb	αὐτῆς·	39	ἐστίν,	45	ἅτινά ἐστιν ἀλληγορούμενα· αὗται γάρ εἰσιν δύο διαθῆκαι, μία μὲν ἀπὸ ὄρους Σινᾶ, εἰς δουλείαν γεννῶσα, ἥτις ἐστὶν Ἁγάρ, τὸ ⸀δὲ Ἁγὰρ Σινᾶ ὄρος ἐστὶν ἐν τῇ Ἀραβίᾳ, συστοιχεῖ δὲ τῇ νῦν Ἰερουσαλήμ, δουλεύει ⸀γὰρ μετὰ τῶν τέκνων αὐτῆς· ἡ δὲ ἄνω Ἰερουσαλὴμ ἐλευθέρα ἐστίν, ἥτις ἐστὶν ⸀μήτηρ ἡμῶν· γέγραπται γάρ· Εὐφράνθητι, στεῖρα ἡ οὐ τίκτουσα, ῥῆξον καὶ βόησον, ἡ οὐκ ὠδίνουσα· ὅτι πολλὰ τὰ τέκνα τῆς ἐρήμου μᾶλλον ἢ τῆς ἐχούσης τὸν ἄνδρα.
133	69	Paul	P1	γάρ·	conjunction	51	25	γέγραπται	verb	Εὐφράνθητι,	verb	ἡμῶν·	49	γάρ·	51	ἅτινά ἐστιν ἀλληγορούμενα· αὗται γάρ εἰσιν δύο διαθῆκαι, μία μὲν ἀπὸ ὄρους Σινᾶ, εἰς δουλείαν γεννῶσα, ἥτις ἐστὶν Ἁγάρ, τὸ ⸀δὲ Ἁγὰρ Σινᾶ ὄρος ἐστὶν ἐν τῇ Ἀραβίᾳ, συστοιχεῖ δὲ τῇ νῦν Ἰερουσαλήμ, δουλεύει ⸀γὰρ μετὰ τῶν τέκνων αὐτῆς· ἡ δὲ ἄνω Ἰερουσαλὴμ ἐλευθέρα ἐστίν, ἥτις ἐστὶν ⸀μήτηρ ἡμῶν· γέγραπται γάρ· Εὐφράνθητι, στεῖρα ἡ οὐ τίκτουσα, ῥῆξον καὶ βόησον, ἡ οὐκ ὠδίνουσα· ὅτι πολλὰ τὰ τέκνα τῆς ἐρήμου μᾶλλον ἢ τῆς ἐχούσης τὸν ἄνδρα.
134	69	Paul	P1	καὶ	conjunction	58	18	ῥῆξον	verb	βόησον,	verb	τίκτουσα,	56	βόησον,	59	ἅτινά ἐστιν ἀλληγορούμενα· αὗται γάρ εἰσιν δύο διαθῆκαι, μία μὲν ἀπὸ ὄρους Σινᾶ, εἰς δουλείαν γεννῶσα, ἥτις ἐστὶν Ἁγάρ, τὸ ⸀δὲ Ἁγὰρ Σινᾶ ὄρος ἐστὶν ἐν τῇ Ἀραβίᾳ, συστοιχεῖ δὲ τῇ νῦν Ἰερουσαλήμ, δουλεύει ⸀γὰρ μετὰ τῶν τέκνων αὐτῆς· ἡ δὲ ἄνω Ἰερουσαλὴμ ἐλευθέρα ἐστίν, ἥτις ἐστὶν ⸀μήτηρ ἡμῶν· γέγραπται γάρ· Εὐφράνθητι, στεῖρα ἡ οὐ τίκτουσα, ῥῆξον καὶ βόησον, ἡ οὐκ ὠδίνουσα· ὅτι πολλὰ τὰ τέκνα τῆς ἐρήμου μᾶλλον ἢ τῆς ἐχούσης τὸν ἄνδρα.
135	69	Paul	P1	δέ,	conjunction	2	22	⸂ὑμεῖς	personal pronoun	ἀδελφοί,	noun	null	0	δέ,	2	⸂ὑμεῖς δέ, ἀδελφοί, κατὰ Ἰσαὰκ ἐπαγγελίας τέκνα ἐστέ⸃· ἀλλ’ ὥσπερ τότε ὁ κατὰ σάρκα γεννηθεὶς ἐδίωκε τὸν κατὰ πνεῦμα, οὕτως καὶ νῦν.
136	69	Paul	P1	ἀλλ’	conjunction	9	15	ἐστέ⸃·	verb	ὥσπερ	conjunction	ἐστέ⸃·	8	πνεῦμα,	19	⸂ὑμεῖς δέ, ἀδελφοί, κατὰ Ἰσαὰκ ἐπαγγελίας τέκνα ἐστέ⸃· ἀλλ’ ὥσπερ τότε ὁ κατὰ σάρκα γεννηθεὶς ἐδίωκε τὸν κατὰ πνεῦμα, οὕτως καὶ νῦν.
137	69	Paul	P1	ἀλλὰ	conjunction	1	6	ἐστέ⸃·	verb	τί	interrogative	null	0	null	0	ἀλλὰ τί λέγει ἡ γραφή;
